,CustomerID,Recency(Days),Frequency,Monetory,Recency(Days)Score,FrequencyScore,MonetoryScore,RFM,Loyality_Level
3352,3389,4,77,177644,1,2,2,5,Platinum
3353,3390,27,54,54681,2,2,3,7,Gold
3354,3391,6,898,623311,1,1,1,3,Platinum
3355,3392,54,53,20798,3,2,4,9,Silver
3356,3393,2,44,68836,1,2,3,6,Gold
3357,3394,55,62,115947,3,2,2,7,Gold
3358,3395,26,57,36216,2,2,4,8,Gold
3359,3396,10,240,241304,1,1,1,3,Platinum
3360,3397,53,305,420668,3,1,1,5,Platinum
3361,3398,13,281,234198,1,1,1,3,Platinum
3362,3399,212,33,89272,4,3,2,9,Silver
3363,3400,24,249,579088,2,1,1,4,Platinum
3364,3401,236,21,52890,4,3,3,10,Silver
3365,3402,139,19,155020,3,3,2,8,Gold
3366,3403,4,60,168952,1,2,2,5,Platinum
3367,3404,57,42,148561,3,2,2,7,Gold
3368,3405,137,86,190603,3,2,2,7,Gold
3369,3406,110,16,21431,3,4,4,11,Bronze
3370,3407,32,1,2650,2,4,4,10,Silver
3371,3408,3,54,267687,1,2,1,4,Platinum
3372,3409,186,25,63930,4,3,3,10,Silver
3373,3410,18,16,37058,1,4,4,9,Silver
3374,3411,240,16,52214,4,4,3,11,Bronze
3375,3412,88,7,14875,3,4,4,11,Bronze
3376,3413,39,100,64915,2,2,3,7,Gold
3377,3414,117,14,27795,3,4,4,11,Bronze
3378,3415,188,7,12983,4,4,4,12,Bronze
3379,3416,227,25,29149,4,3,4,11,Bronze
3380,3417,9,28,306599,1,3,1,5,Platinum
3381,3418,190,21,48144,4,3,3,10,Silver
3382,3419,6,31,59862,1,3,3,7,Gold
3383,3420,40,42,103922,2,2,2,6,Gold
3384,3421,39,41,39507,2,3,3,8,Gold
3385,3422,270,2,30496,4,4,4,12,Bronze
3386,3423,78,39,42687,3,3,3,9,Silver
3387,3424,5,89,225955,1,2,1,4,Platinum
3388,3425,256,87,150642,4,2,2,8,Gold
3389,3426,62,22,46490,3,3,3,9,Silver
3390,3427,13,148,258866,1,1,1,3,Platinum
3391,3428,89,407,576426,3,1,1,5,Platinum
3392,3429,18,120,647148,1,1,1,3,Platinum
3393,3430,31,2,9570,2,4,4,10,Silver
3394,3431,4,129,184826,1,1,2,4,Platinum
3395,3432,6,7,15299,1,4,4,9,Silver
3396,3433,16,12,186771,1,4,2,7,Gold
3397,3434,223,1,22500,4,4,4,12,Bronze
3398,3435,12,93,201007,1,2,2,5,Platinum
3399,3437,31,37,177131,2,3,2,7,Gold
3400,3438,290,12,89960,4,4,2,10,Silver
3401,3439,152,4,31426,4,4,4,12,Bronze
3402,3440,26,23,67781,2,3,3,8,Gold
3403,3441,1,169,497679,1,1,1,3,Platinum
3404,3442,86,49,185111,3,2,2,7,Gold
3405,3443,47,44,189031,2,2,2,6,Gold
3406,3444,7,44,93684,1,2,2,5,Platinum
3407,3445,51,52,123112,2,2,2,6,Gold
3408,3446,21,11,28140,2,4,4,10,Silver
3409,3447,31,15,39090,2,4,4,10,Silver
3410,3448,9,74,72771,1,2,3,6,Gold
3411,3449,29,217,285553,2,1,1,4,Platinum
3412,3450,3,252,1193092,1,1,1,3,Platinum
3413,3451,42,16,100138,2,4,2,8,Gold
3414,3452,12,234,168209,1,1,2,4,Platinum
3415,3453,34,7,11220,2,4,4,10,Silver
3416,3454,49,3,10495,2,4,4,10,Silver
3417,3455,62,9,48318,3,4,3,10,Silver
3418,3456,194,4,21551,4,4,4,12,Bronze
3419,3457,79,153,111790,3,1,2,6,Gold
3420,3458,117,2,86000,3,4,3,10,Silver
3421,3459,64,11,19982,3,4,4,11,Bronze
3422,3460,14,22,50075,1,3,3,7,Gold
3423,3461,87,28,129116,3,3,2,8,Gold
3424,3462,18,30,93708,1,3,2,6,Gold
3425,3463,246,28,53215,4,3,3,10,Silver
3426,3464,88,75,158630,3,2,2,7,Gold
3427,3465,31,22,12923,2,3,4,9,Silver
3428,3466,138,15,51732,3,4,3,10,Silver
3429,3467,27,70,165947,2,2,2,6,Gold
3430,3468,4,98,155405,1,2,2,5,Platinum
3431,3469,33,102,231136,2,1,1,4,Platinum
3432,3470,29,6,112824,2,4,2,8,Gold
3433,3471,114,22,40584,3,3,3,9,Silver
3434,3472,159,22,88420,4,3,2,9,Silver
3435,3473,86,65,137379,3,2,2,7,Gold
3436,3474,119,43,119841,3,2,2,7,Gold
3437,3475,3,318,692783,1,1,1,3,Platinum
3438,3476,97,316,409514,3,1,1,5,Platinum
3439,3477,195,43,33570,4,2,4,10,Silver
3440,3478,29,92,54930,2,2,3,7,Gold
3441,3479,131,13,54478,3,4,3,10,Silver
3442,3480,29,83,178704,2,2,2,6,Gold
3443,3481,82,62,150427,3,2,2,7,Gold
3444,3482,30,516,409403,2,1,1,4,Platinum
3445,3483,269,5,37026,4,4,4,12,Bronze
3446,3484,74,99,598907,3,2,1,6,Gold
3447,3485,314,69,78028,4,2,3,9,Silver
3448,3486,22,78,183705,2,2,2,6,Gold
3449,3487,59,62,99205,3,2,2,7,Gold
3450,3489,14,295,560276,1,1,1,3,Platinum
3451,3490,29,143,348160,2,1,1,4,Platinum
3452,3491,115,64,38214,3,2,4,9,Silver
3453,3492,29,140,302757,2,1,1,4,Platinum
3454,3493,18,173,182424,1,1,2,4,Platinum
3455,3494,18,77,99428,1,2,2,5,Platinum
3456,3495,37,25,98993,2,3,2,7,Gold
3457,3496,37,27,73894,2,3,3,8,Gold
3458,3497,79,2,14148,3,4,4,11,Bronze
3459,3498,24,8,36646,2,4,4,10,Silver
3460,3499,26,64,33075,2,2,4,8,Gold
3461,3500,34,81,242570,2,2,1,5,Platinum
3462,3501,110,52,175036,3,2,2,7,Gold
3463,3502,36,162,371588,2,1,1,4,Platinum
3464,3503,124,187,196484,3,1,2,6,Gold
3465,3504,8,96,302762,1,2,1,4,Platinum
3466,3505,30,115,242485,2,1,1,4,Platinum
3467,3506,7,63,251407,1,2,1,4,Platinum
3468,3507,3,195,475363,1,1,1,3,Platinum
3469,3508,51,125,235181,2,1,1,4,Platinum
3470,3509,323,14,38382,4,4,4,12,Bronze
3471,3510,23,74,163410,2,2,2,6,Gold
3472,3511,20,48,119034,2,2,2,6,Gold
3473,3512,3,211,119323,1,1,2,4,Platinum
3474,3513,19,65,140644,1,2,2,5,Platinum
3475,3514,11,42,201536,1,2,2,5,Platinum
3476,3515,271,1,2738,4,4,4,12,Bronze
3477,3516,160,90,99140,4,2,2,8,Gold
3478,3517,34,418,1332668,2,1,1,4,Platinum
3479,3518,30,117,117848,2,1,2,5,Platinum
3480,3519,166,12,18428,4,4,4,12,Bronze
3481,3520,48,30,36735,2,3,4,9,Silver
3482,3521,6,127,92732,1,1,2,4,Platinum
3483,3522,9,39,102433,1,3,2,6,Gold
3484,3523,289,9,15066,4,4,4,12,Bronze
3485,3524,319,10,21850,4,4,4,12,Bronze
3486,3525,8,35,81677,1,3,3,7,Gold
3487,3526,234,18,38565,4,3,4,11,Bronze
3488,3527,121,7,18804,3,4,4,11,Bronze
3489,3528,163,9,47700,4,4,3,11,Bronze
3490,3529,186,32,36552,4,3,4,11,Bronze
3491,3530,51,40,39776,2,3,3,8,Gold
3492,3531,153,260,135151,4,1,2,7,Gold
3493,3532,335,14,19762,4,4,4,12,Bronze
3494,3533,6,134,293614,1,1,1,3,Platinum
3495,3534,16,26,515344,1,3,1,5,Platinum
3496,3535,107,24,46824,3,3,3,9,Silver
3497,3536,17,52,168425,1,2,2,5,Platinum
3498,3537,276,24,45886,4,3,3,10,Silver
3499,3538,17,478,1309866,1,1,1,3,Platinum
3500,3539,249,20,56833,4,3,3,10,Silver
3501,3540,241,15,62909,4,4,3,11,Bronze
3502,3541,2,48,113009,1,2,2,5,Platinum
3503,3542,108,35,85561,3,3,3,9,Silver
3504,3543,23,81,218152,2,2,1,5,Platinum
3505,3544,53,9,16358,3,4,4,11,Bronze
3506,3545,196,14,191488,4,4,2,10,Silver
3507,3546,25,14,25998,2,4,4,10,Silver
3508,3547,78,23,58420,3,3,3,9,Silver
3509,3548,19,20,34831,1,3,4,8,Gold
3510,3549,14,13,39294,1,4,3,8,Gold
3511,3550,33,67,170044,2,2,2,6,Gold
3512,3551,22,101,212135,2,1,1,4,Platinum
3513,3552,32,229,486928,2,1,1,4,Platinum
3514,3553,29,104,216926,2,1,1,4,Platinum
3515,3554,22,5,32736,2,4,4,10,Silver
3516,3555,33,144,326398,2,1,1,4,Platinum
3517,3556,285,10,20484,4,4,4,12,Bronze
3518,3557,46,12,24506,2,4,4,10,Silver
3519,3558,59,54,111698,3,2,2,7,Gold
3520,3559,290,16,35107,4,4,4,12,Bronze
3521,3560,79,15,47256,3,4,3,10,Silver
3522,3561,6,86,439183,1,2,1,4,Platinum
3523,3562,218,4,8702,4,4,4,12,Bronze
3524,3563,45,63,184750,2,2,2,6,Gold
3525,3564,202,15,39004,4,4,4,12,Bronze
3526,3565,179,80,83655,4,2,3,9,Silver
3527,3566,57,128,108232,3,1,2,6,Gold
3528,3567,58,23,29149,3,3,4,10,Silver
3529,3568,8,73,400692,1,2,1,4,Platinum
3530,3569,55,2,22600,3,4,4,11,Bronze
3531,3570,227,10,27817,4,4,4,12,Bronze
3532,3571,12,84,317315,1,2,1,4,Platinum
3533,3572,107,61,48965,3,2,3,8,Gold
3534,3573,59,19,52570,3,3,3,9,Silver
3535,3574,29,237,269897,2,1,1,4,Platinum
3536,3575,43,32,241808,2,3,1,6,Gold
3537,3576,361,25,30140,4,3,4,11,Bronze
3538,3577,30,29,110989,2,3,2,7,Gold
3539,3578,25,96,89330,2,2,2,6,Gold
3540,3579,54,40,46031,3,3,3,9,Silver
3541,3580,36,152,504079,2,1,1,4,Platinum
3542,3581,176,57,183213,4,2,2,8,Gold
3543,3582,54,13,74236,3,4,3,10,Silver
3544,3583,54,7,25752,3,4,4,11,Bronze
3545,3584,28,211,295510,2,1,1,4,Platinum
3546,3585,257,4,31215,4,4,4,12,Bronze
3547,3586,41,157,333103,2,1,1,4,Platinum
3548,3587,61,103,120134,3,1,2,6,Gold
3549,3588,236,9,12143,4,4,4,12,Bronze
3550,3589,5,274,242206,1,1,1,3,Platinum
3551,3590,32,25,16032,2,3,4,9,Silver
3552,3591,25,472,416700,2,1,1,4,Platinum
3553,3592,8,63,47719,1,2,3,6,Gold
3554,3593,66,28,41781,3,3,3,9,Silver
3555,3594,311,48,44056,4,2,3,9,Silver
3556,3595,309,21,63759,4,3,3,10,Silver
3557,3596,19,47,137124,1,2,2,5,Platinum
3558,3597,16,208,263630,1,1,1,3,Platinum
3559,3598,99,47,40371,3,2,3,8,Gold
3560,3599,269,69,450491,4,2,1,7,Gold
3561,3600,13,541,407936,1,1,1,3,Platinum
3562,3601,3,36,52623,1,3,3,7,Gold
3563,3602,36,25,24284,2,3,4,9,Silver
3564,3603,183,14,17463,4,4,4,12,Bronze
3565,3604,26,29,65579,2,3,3,8,Gold
3566,3605,13,105,111717,1,1,2,4,Platinum
3567,3606,13,19,36692,1,3,4,8,Gold
3568,3607,4,566,466060,1,1,1,3,Platinum
3569,3608,313,15,45688,4,4,3,11,Bronze
3570,3609,109,40,142926,3,3,2,8,Gold
3571,3610,2,399,1037160,1,1,1,3,Platinum
3572,3611,54,31,125059,3,3,2,8,Gold
3573,3612,205,9,20019,4,4,4,12,Bronze
3574,3613,16,55,34357,1,2,4,7,Gold
3575,3614,121,69,41853,3,2,3,8,Gold
3576,3615,4,57,47807,1,2,3,6,Gold
3577,3616,363,39,34116,4,3,4,11,Bronze
3578,3617,120,87,47392,3,2,3,8,Gold
3579,3618,19,18,19687,1,3,4,8,Gold
3580,3619,5,112,41254,1,1,3,5,Platinum
3581,3620,41,78,39523,2,2,3,7,Gold
3582,3621,110,16,34358,3,4,4,11,Bronze
3583,3622,149,124,81337,4,1,3,8,Gold
3584,3623,56,12,142033,3,4,2,9,Silver
3585,3624,209,23,8141,4,3,4,11,Bronze
3586,3625,139,127,75707,3,1,3,7,Gold
3587,3626,3,80,39213,1,2,4,7,Gold
3588,3627,128,38,41086,3,3,3,9,Silver
3589,3628,108,6,119844,3,4,2,9,Silver
3590,3629,43,114,304510,2,1,1,4,Platinum
3591,3630,37,27,15744,2,3,4,9,Silver
3592,3631,228,69,127709,4,2,2,8,Gold
3593,3632,244,15,33496,4,4,4,12,Bronze
3594,3633,61,9,23043,3,4,4,11,Bronze
3595,3634,133,94,294747,3,2,1,6,Gold
3596,3635,62,292,233601,3,1,1,5,Platinum
3597,3636,22,45,21571,2,2,4,8,Gold
3598,3637,27,124,131400,2,1,2,5,Platinum
3599,3638,10,142,205509,1,1,2,4,Platinum
3600,3639,32,111,120701,2,1,2,5,Platinum
3601,3640,4,102,75445,1,1,3,5,Platinum
3602,3641,309,1,59112,4,4,3,11,Bronze
3603,3642,9,135,249529,1,1,1,3,Platinum
3604,3643,29,69,71118,2,2,3,7,Gold
3605,3644,18,51,16299,1,2,4,7,Gold
3606,3645,102,30,70278,3,3,3,9,Silver
3607,3646,18,57,103398,1,2,2,5,Platinum
3608,3647,22,66,27758,2,2,4,8,Gold
3609,3648,15,79,140414,1,2,2,5,Platinum
3610,3649,362,53,31581,4,2,4,10,Silver
3611,3650,11,66,1356806,1,2,1,4,Platinum
3612,3652,96,12,9806,3,4,4,11,Bronze
3613,3653,79,55,186949,3,2,2,7,Gold
3614,3654,139,14,75499,3,4,3,10,Silver
3615,3655,33,24,313280,2,3,1,6,Gold
3616,3656,28,131,359984,2,1,1,4,Platinum
3617,3657,2,470,841631,1,1,1,3,Platinum
3618,3658,50,9,290646,2,4,1,7,Gold
3619,3659,101,73,152076,3,2,2,7,Gold
3620,3660,16,107,87225,1,1,2,4,Platinum
3621,3661,20,199,133804,2,1,2,5,Platinum
3622,3662,18,50,142258,1,2,2,5,Platinum
3623,3663,282,6,11706,4,4,4,12,Bronze
3624,3664,15,33,60680,1,3,3,7,Gold
3625,3665,23,6,39746,2,4,3,9,Silver
3626,3666,128,1,18272,3,4,4,11,Bronze
3627,3667,87,28,64371,3,3,3,9,Silver
3628,3668,303,11,45397,4,4,3,11,Bronze
3629,3669,152,542,268655,4,1,1,6,Gold
3630,3670,18,751,824291,1,1,1,3,Platinum
3631,3671,97,9,32916,3,4,4,11,Bronze
3632,3672,30,407,1542360,2,1,1,4,Platinum
3633,3673,157,183,101195,4,1,2,7,Gold
3634,3674,357,17,21336,4,4,4,12,Bronze
3635,3675,47,32,19825,2,3,4,9,Silver
3636,3676,16,87,71763,1,2,3,6,Gold
3637,3677,4,500,344235,1,1,1,3,Platinum
3638,3678,88,1,41688,3,4,3,10,Silver
3639,3679,15,215,188645,1,1,2,4,Platinum
3640,3680,180,9,21123,4,4,4,12,Bronze
3641,3681,9,71,159811,1,2,2,5,Platinum
3642,3682,38,27,65398,2,3,3,8,Gold
3643,3683,135,8,242700,3,4,1,8,Gold
3644,3684,51,16,201487,2,4,2,8,Gold
3645,3685,312,19,27652,4,3,4,11,Bronze
3646,3686,25,45,46280,2,2,3,7,Gold
3647,3687,304,59,46656,4,2,3,9,Silver
3648,3688,12,15,24518,1,4,4,9,Silver
3649,3689,18,132,74115,1,1,3,5,Platinum
3650,3690,51,29,55733,2,3,3,8,Gold
3651,3691,240,35,43280,4,3,3,10,Silver
3652,3692,1,411,584368,1,1,1,3,Platinum
3653,3693,13,467,724558,1,1,1,3,Platinum
3654,3694,239,34,22543,4,3,4,11,Bronze
3655,3695,24,111,256648,2,1,1,4,Platinum
3656,3696,73,33,68102,3,3,3,9,Silver
3657,3697,18,87,48715,1,2,3,6,Gold
3658,3698,41,253,170867,2,1,2,5,Platinum
3659,3699,41,57,82826,2,2,3,7,Gold
3660,3700,219,28,52202,4,3,3,10,Silver
3661,3701,200,69,58777,4,2,3,9,Silver
3662,3702,71,24,25873,3,3,4,10,Silver
3663,3703,24,418,506161,2,1,1,4,Platinum
3664,3704,12,83,74134,1,2,3,6,Gold
3665,3705,13,104,2807937,1,1,1,3,Platinum
3666,3706,69,2,6640,3,4,4,11,Bronze
3667,3707,5,51,26550,1,2,4,7,Gold
3668,3708,20,15,38752,2,4,4,10,Silver
3669,3709,15,47,36876,1,2,4,7,Gold
3670,3710,9,27,262856,1,3,1,5,Platinum
3671,3711,20,78,105270,2,2,2,6,Gold
3672,3712,79,15,164928,3,4,2,9,Silver
3673,3713,3,211,3340666,1,1,1,3,Platinum
3674,3714,168,3,57024,4,4,3,11,Bronze
3675,3715,307,61,63483,4,2,3,9,Silver
3676,3716,220,4,22803,4,4,4,12,Bronze
3677,3717,45,25,689718,2,3,1,6,Gold
3678,3718,23,92,82670,2,2,3,7,Gold
3679,3719,115,38,79589,3,3,3,9,Silver
3680,3720,127,213,273980,3,1,1,5,Platinum
3681,3721,11,58,302485,1,2,1,4,Platinum
3682,3722,37,33,33556,2,3,4,9,Silver
3683,3723,7,191,4443946,1,1,1,3,Platinum
3684,3724,2,82,141636,1,2,2,5,Platinum
3685,3725,334,113,258178,4,1,1,6,Gold
3686,3726,167,2,3423,4,4,4,12,Bronze
3687,3727,185,13,81568,4,4,3,11,Bronze
3688,3728,17,64,151807,1,2,2,5,Platinum
3689,3729,13,41,98366,1,3,2,6,Gold
3690,3730,4,66,161808,1,2,2,5,Platinum
3691,3731,45,6,141440,2,4,2,8,Gold
3692,3732,81,14,55861,3,4,3,10,Silver
3693,3733,30,269,910615,2,1,1,4,Platinum
3694,3734,43,30,61055,2,3,3,8,Gold
3695,3735,14,206,517006,1,1,1,3,Platinum
3696,3736,51,30,72000,2,3,3,8,Gold
3697,3737,17,117,317801,1,1,1,3,Platinum
3698,3738,47,26,88053,2,3,2,7,Gold
3699,3739,27,43,98938,2,2,2,6,Gold
3700,3740,9,271,670280,1,1,1,3,Platinum
3701,3741,81,2,13378,3,4,4,11,Bronze
3702,3742,5,328,2192731,1,1,1,3,Platinum
3703,3743,129,39,80325,3,3,3,9,Silver
3704,3744,33,14,32542,2,4,4,10,Silver
3705,3745,314,43,56539,4,2,3,9,Silver
3706,3746,19,48,49338,1,2,3,6,Gold
3707,3747,89,54,40925,3,2,3,8,Gold
3708,3748,3,134,328568,1,1,1,3,Platinum
3709,3749,3,9,26970,1,4,4,9,Silver
3710,3750,255,17,44414,4,4,3,11,Bronze
3711,3751,162,5,22284,4,4,4,12,Bronze
3712,3752,37,135,290569,2,1,1,4,Platinum
3713,3754,152,134,348584,4,1,1,6,Gold
3714,3755,177,9,21642,4,4,4,12,Bronze
3715,3756,41,36,77671,2,3,3,8,Gold
3716,3758,3,276,307562,1,1,1,3,Platinum
3717,3759,10,261,7557847,1,1,1,3,Platinum
3718,3760,2,100,232651,1,2,1,4,Platinum
3719,3761,18,19,62926,1,3,3,7,Gold
3720,3762,195,61,63296,4,2,3,9,Silver
3721,3763,204,8,15650,4,4,4,12,Bronze
3722,3764,366,17,34814,4,4,4,12,Bronze
3723,3765,128,19,216890,3,3,1,7,Gold
3724,3766,16,54,40327,1,2,3,6,Gold
3725,3767,44,111,91128,2,1,2,5,Platinum
3726,3768,96,29,74624,3,3,3,9,Silver
3727,3769,23,111,116949,2,1,2,5,Platinum
3728,3770,61,27,78092,3,3,3,9,Silver
3729,3771,18,215,247934,1,1,1,3,Platinum
3730,3772,159,9,46897,4,4,3,11,Bronze
3731,3773,11,41,95431,1,3,2,6,Gold
3732,3774,15,5,15756,1,4,4,9,Silver
3733,3775,17,88,225558,1,2,1,4,Platinum
3734,3776,45,78,202938,2,2,2,6,Gold
3735,3777,192,181,95263,4,1,2,7,Gold
3736,3778,80,14,30130,3,4,4,11,Bronze
3737,3779,78,29,70850,3,3,3,9,Silver
3738,3780,4,82,180467,1,2,2,5,Platinum
3739,3781,68,21,50163,3,3,3,9,Silver
3740,3782,262,24,49484,4,3,3,10,Silver
3741,3783,59,29,56580,3,3,3,9,Silver
3742,3784,1,76,267858,1,2,1,4,Platinum
3743,3785,2,109,455314,1,1,1,3,Platinum
3744,3786,249,12,46069,4,4,3,11,Bronze
3745,3787,10,27,62453,1,3,3,7,Gold
3746,3788,359,10,31214,4,4,4,12,Bronze
3747,3789,76,17,42378,3,4,3,10,Silver
3748,3790,290,40,92281,4,3,2,9,Silver
3749,3791,26,5,114734,2,4,2,8,Gold
3750,3792,221,18,36953,4,3,4,11,Bronze
3751,3793,10,28,88424,1,3,2,6,Gold
3752,3794,3,38,79670,1,3,3,7,Gold
3753,3795,208,127,387076,4,1,1,6,Gold
3754,3796,162,52,145928,4,2,2,8,Gold
3755,3797,76,14,38046,3,4,4,11,Bronze
3756,3798,262,88,76044,4,2,3,9,Silver
3757,3799,281,22,53444,4,3,3,10,Silver
3758,3800,58,366,791817,3,1,1,5,Platinum
3759,3801,25,20,42820,2,3,3,8,Gold
3760,3802,3,963,12367652,1,1,1,3,Platinum
3761,3803,29,105,440884,2,1,1,4,Platinum
3762,3804,74,6,65128,3,4,3,10,Silver
3763,3805,129,40,26851,3,3,4,10,Silver
3764,3806,35,87,76076,2,2,3,7,Gold
3765,3807,16,137,99181,1,1,2,4,Platinum
3766,3808,309,11,21042,4,4,4,12,Bronze
3767,3809,18,82,249325,1,2,1,4,Platinum
3768,3810,54,30,74205,3,3,3,9,Silver
3769,3811,31,45,97999,2,2,2,6,Gold
3770,3812,2,72,155533,1,2,2,5,Platinum
3771,3813,12,33,110200,1,3,2,6,Gold
3772,3814,362,6,18656,4,4,4,12,Bronze
3773,3815,360,9,46602,4,4,3,11,Bronze
3774,3816,5,19,133135,1,3,2,6,Gold
3775,3817,54,47,117221,3,2,2,7,Gold
3776,3818,2,253,475033,1,1,1,3,Platinum
3777,3819,2,392,315213,1,1,1,3,Platinum
3778,3820,191,14,37230,4,4,4,12,Bronze
3779,3821,54,9,27219,3,4,4,11,Bronze
3780,3822,284,13,24302,4,4,4,12,Bronze
3781,3823,180,3,8084,4,4,4,12,Bronze
3782,3824,30,75,126330,2,2,2,6,Gold
3783,3825,27,9,18342,2,4,4,10,Silver
3784,3826,25,25,69531,2,3,3,8,Gold
3785,3827,270,25,23474,4,3,4,11,Bronze
3786,3828,44,144,82660,2,1,3,6,Gold
3787,3830,235,5,12148,4,4,4,12,Bronze
3788,3831,26,6,25926,2,4,4,10,Silver
3789,3832,198,42,30599,4,2,4,10,Silver
3790,3833,360,43,38054,4,2,4,10,Silver
3791,3834,65,49,128823,3,2,2,7,Gold
3792,3835,130,1,25632,3,4,4,11,Bronze
3793,3836,2,88,295511,1,2,1,4,Platinum
3794,3837,20,106,66667,2,1,3,6,Gold
3795,3838,206,6,22664,4,4,4,12,Bronze
3796,3839,16,34,66002,1,3,3,7,Gold
3797,3840,95,27,115861,3,3,2,8,Gold
3798,3841,20,46,24248,2,2,4,8,Gold
3799,3842,15,63,155685,1,2,2,5,Platinum
3800,3843,25,49,52998,2,2,3,7,Gold
3801,3844,9,152,114667,1,1,2,4,Platinum
3802,3845,8,165,566556,1,1,1,3,Platinum
3803,3846,333,29,42548,4,3,3,10,Silver
3804,3847,51,298,194425,2,1,2,5,Platinum
3805,3848,72,12,27628,3,4,4,11,Bronze
3806,3849,30,25,52085,2,3,3,8,Gold
3807,3850,244,8,22712,4,4,4,12,Bronze
3808,3851,9,411,461028,1,1,1,3,Platinum
3809,3852,219,5,17862,4,4,4,12,Bronze
3810,3853,6,50,56123,1,2,3,6,Gold
3811,3854,259,44,25201,4,2,4,10,Silver
3812,3855,1,440,1403941,1,1,1,3,Platinum
3813,3856,237,29,24992,4,3,4,11,Bronze
3814,3857,8,35,149918,1,3,2,6,Gold
3815,3858,110,214,195492,3,1,2,6,Gold
3816,3859,102,23,156106,3,3,2,8,Gold
3817,3860,61,252,322560,3,1,1,5,Platinum
3818,3861,3,200,185690,1,1,2,4,Platinum
3819,3862,75,166,277511,3,1,1,5,Platinum
3820,3863,4,213,544573,1,1,1,3,Platinum
3821,3864,86,50,123126,3,2,2,7,Gold
3822,3865,13,83,51622,1,2,3,6,Gold
3823,3866,24,270,486410,2,1,1,4,Platinum
3824,3867,214,55,250461,4,2,1,7,Gold
3825,3868,19,13,20562,1,4,4,9,Silver
3826,3869,240,9,18499,4,4,4,12,Bronze
3827,3870,3,560,715431,1,1,1,3,Platinum
3828,3871,79,11,44346,3,4,3,10,Silver
3829,3872,218,63,40635,4,2,3,9,Silver
3830,3873,34,59,30092,2,2,4,8,Gold
3831,3874,41,235,146839,2,1,2,5,Platinum
3832,3875,8,576,523893,1,1,1,3,Platinum
3833,3876,54,135,298408,3,1,1,5,Platinum
3834,3877,23,312,570428,2,1,1,4,Platinum
3835,3878,58,100,50586,3,2,3,8,Gold
3836,3879,137,14,40075,3,4,3,10,Silver
3837,3880,183,3,68672,4,4,3,11,Bronze
3838,3881,6,78,111199,1,2,2,5,Platinum
3839,3882,313,77,28476,4,2,4,10,Silver
3840,3883,60,4,9600,3,4,4,11,Bronze
3841,3884,22,26,163604,2,3,2,7,Gold
3842,3885,33,33,68301,2,3,3,8,Gold
3843,3886,15,50,117884,1,2,2,5,Platinum
3844,3887,19,315,270048,1,1,1,3,Platinum
3845,3888,83,5,10681,3,4,4,11,Bronze
3846,3889,6,123,257684,1,1,1,3,Platinum
3847,3890,170,26,59408,4,3,3,10,Silver
3848,3891,2,39,68693,1,3,3,7,Gold
3849,3892,34,70,169926,2,2,2,6,Gold
3850,3893,37,297,279899,2,1,1,4,Platinum
3851,3894,20,20,39362,2,3,3,8,Gold
3852,3895,32,35,70043,2,3,3,8,Gold
3853,3896,277,7,15066,4,4,4,12,Bronze
3854,3897,87,5,73764,3,4,3,10,Silver
3855,3898,120,40,96992,3,3,2,8,Gold
3856,3899,374,8,14194,4,4,4,12,Bronze
3857,3900,2,157,387912,1,1,1,3,Platinum
3858,3901,220,51,118212,4,2,2,8,Gold
3859,3902,66,7,14801,3,4,4,11,Bronze
3860,3903,61,91,207468,3,2,2,7,Gold
3861,3904,139,52,107799,3,2,2,7,Gold
3862,3905,23,8,22350,2,4,4,10,Silver
3863,3906,12,232,550659,1,1,1,3,Platinum
3864,3907,26,259,614449,2,1,1,4,Platinum
3865,3908,39,44,166861,2,2,2,6,Gold
3866,3909,278,22,13290,4,3,4,11,Bronze
3867,3910,11,91,313107,1,2,1,4,Platinum
3868,3911,74,82,239199,3,2,1,6,Gold
3869,3912,26,19,102686,2,3,2,7,Gold
3870,3913,18,158,375201,1,1,1,3,Platinum
3871,3914,142,45,25600,3,2,4,9,Silver
3872,3915,26,86,224544,2,2,1,5,Platinum
3873,3916,19,43,90555,1,2,2,5,Platinum
3874,3917,5,18,103668,1,3,2,6,Gold
3875,3918,67,117,255356,3,1,1,5,Platinum
3876,3919,2,15,40044,1,4,3,8,Gold
3877,3920,43,68,434140,2,2,1,5,Platinum
3878,3921,228,11,26042,4,4,4,12,Bronze
3879,3922,17,53,193542,1,2,2,5,Platinum
3880,3923,51,110,400463,2,1,1,4,Platinum
3881,3924,2,227,241555,1,1,1,3,Platinum
3882,3925,75,27,93470,3,3,2,8,Gold
3883,3926,2,705,2454795,1,1,1,3,Platinum
3884,3927,5,78,188788,1,2,2,5,Platinum
3885,3928,2,304,2164906,1,1,1,3,Platinum
3886,3929,264,16,37982,4,4,4,12,Bronze
3887,3930,55,30,226647,3,3,1,7,Gold
3888,3931,25,11,24248,2,4,4,10,Silver
3889,3932,11,118,323873,1,1,1,3,Platinum
3890,3933,44,15,32961,2,4,4,10,Silver
3891,3934,17,130,406613,1,1,1,3,Platinum
3892,3935,8,286,704126,1,1,1,3,Platinum
3893,3936,32,256,561697,2,1,1,4,Platinum
3894,3937,360,19,35218,4,3,4,11,Bronze
3895,3938,128,45,102180,3,2,2,7,Gold
3896,3939,138,16,35194,3,4,4,11,Bronze
3897,3940,142,15,37494,3,4,4,11,Bronze
